sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,eta
70.6,71.8,71.6,70.6,72.1,71.0,71.3,70.7,71.9,71.0,71.1,71.6,0.847457627118644
71.8,71.6,70.6,72.1,71.0,71.3,70.7,71.9,71.0,71.1,71.6,70.8,0.8571428571428571
71.6,70.6,72.1,71.0,71.3,70.7,71.9,71.0,71.1,71.6,70.8,70.0,0.8486562942008486
70.6,72.1,71.0,71.3,70.7,71.9,71.0,71.1,71.6,70.8,70.0,70.7,0.8620689655172414
72.1,71.0,71.3,70.7,71.9,71.0,71.1,71.6,70.8,70.0,70.7,69.6,0.8321775312066575
71.0,71.3,70.7,71.9,71.0,71.1,71.6,70.8,70.0,70.7,69.6,72.1,0.8486562942008486
71.3,70.7,71.9,71.0,71.1,71.6,70.8,70.0,70.7,69.6,72.1,70.7,0.8426966292134831
70.7,71.9,71.0,71.1,71.6,70.8,70.0,70.7,69.6,72.1,70.7,71.2,0.8403361344537814
71.9,71.0,71.1,71.6,70.8,70.0,70.7,69.6,72.1,70.7,71.2,71.4,0.8583690987124463
71.0,71.1,71.6,70.8,70.0,70.7,69.6,72.1,70.7,71.2,71.4,69.9,0.851063829787234
71.1,71.6,70.8,70.0,70.7,69.6,72.1,70.7,71.2,71.4,69.9,70.5,0.8450704225352113
71.6,70.8,70.0,70.7,69.6,72.1,70.7,71.2,71.4,69.9,70.5,71.0,0.851063829787234
70.8,70.0,70.7,69.6,72.1,70.7,71.2,71.4,69.9,70.5,71.0,70.5,0.8645533141210374
70.0,70.7,69.6,72.1,70.7,71.2,71.4,69.9,70.5,71.0,70.5,69.4,0.8708272859216255
70.7,69.6,72.1,70.7,71.2,71.4,69.9,70.5,71.0,70.5,69.4,68.9,0.8522727272727273
69.6,72.1,70.7,71.2,71.4,69.9,70.5,71.0,70.5,69.4,68.9,70.4,0.841514726507714
72.1,70.7,71.2,71.4,69.9,70.5,71.0,70.5,69.4,68.9,70.4,71.3,0.8333333333333333
70.7,71.2,71.4,69.9,70.5,71.0,70.5,69.4,68.9,70.4,71.3,72.0,0.8595988538681949
71.2,71.4,69.9,70.5,71.0,70.5,69.4,68.9,70.4,71.3,72.0,69.8,0.8391608391608392
71.4,69.9,70.5,71.0,70.5,69.4,68.9,70.4,71.3,72.0,69.8,71.5,0.8571428571428571
69.9,70.5,71.0,70.5,69.4,68.9,70.4,71.3,72.0,69.8,71.5,70.0,0.847457627118644
70.5,71.0,70.5,69.4,68.9,70.4,71.3,72.0,69.8,71.5,70.0,70.8,0.8403361344537814
71.0,70.5,69.4,68.9,70.4,71.3,72.0,69.8,71.5,70.0,70.8,71.4,0.8438818565400844
70.5,69.4,68.9,70.4,71.3,72.0,69.8,71.5,70.0,70.8,71.4,71.1,0.8438818565400844
69.4,68.9,70.4,71.3,72.0,69.8,71.5,70.0,70.8,71.4,71.1,71.1,0.8438818565400844
68.9,70.4,71.3,72.0,69.8,71.5,70.0,70.8,71.4,71.1,71.1,71.1,0.8522727272727273
70.4,71.3,72.0,69.8,71.5,70.0,70.8,71.4,71.1,71.1,71.1,70.4,0.84985835694051
71.3,72.0,69.8,71.5,70.0,70.8,71.4,71.1,71.1,71.1,70.4,70.6,0.8645533141210374
72.0,69.8,71.5,70.0,70.8,71.4,71.1,71.1,71.1,70.4,70.6,69.4,0.8746355685131196
69.8,71.5,70.0,70.8,71.4,71.1,71.1,71.1,70.4,70.6,69.4,68.6,0.8534850640113798
71.5,70.0,70.8,71.4,71.1,71.1,71.1,70.4,70.6,69.4,68.6,70.3,0.8620689655172414
70.0,70.8,71.4,71.1,71.1,71.1,70.4,70.6,69.4,68.6,70.3,69.6,0.84985835694051
70.8,71.4,71.1,71.1,71.1,70.4,70.6,69.4,68.6,70.3,69.6,70.6,0.8391608391608392
71.4,71.1,71.1,71.1,70.4,70.6,69.4,68.6,70.3,69.6,70.6,71.5,0.8450704225352113
71.1,71.1,71.1,70.4,70.6,69.4,68.6,70.3,69.6,70.6,71.5,71.0,0.8534850640113798
71.1,71.1,70.4,70.6,69.4,68.6,70.3,69.6,70.6,71.5,71.0,70.3,0.8426966292134831
71.1,70.4,70.6,69.4,68.6,70.3,69.6,70.6,71.5,71.0,70.3,71.2,0.8368200836820083
70.4,70.6,69.4,68.6,70.3,69.6,70.6,71.5,71.0,70.3,71.2,71.7,0.8356545961002786
70.6,69.4,68.6,70.3,69.6,70.6,71.5,71.0,70.3,71.2,71.7,71.8,0.8264462809917356
69.4,68.6,70.3,69.6,70.6,71.5,71.0,70.3,71.2,71.7,71.8,72.6,0.8426966292134831
68.6,70.3,69.6,70.6,71.5,71.0,70.3,71.2,71.7,71.8,72.6,71.2,0.8356545961002786
70.3,69.6,70.6,71.5,71.0,70.3,71.2,71.7,71.8,72.6,71.2,71.8,0.8241758241758241
69.6,70.6,71.5,71.0,70.3,71.2,71.7,71.8,72.6,71.2,71.8,72.8,0.8356545961002786
70.6,71.5,71.0,70.3,71.2,71.7,71.8,72.6,71.2,71.8,72.8,71.8,0.8333333333333333
71.5,71.0,70.3,71.2,71.7,71.8,72.6,71.2,71.8,72.8,71.8,72.0,0.8321775312066575
71.0,70.3,71.2,71.7,71.8,72.6,71.2,71.8,72.8,71.8,72.0,72.1,0.8321775312066575
70.3,71.2,71.7,71.8,72.6,71.2,71.8,72.8,71.8,72.0,72.1,72.1,0.8174386920980925
71.2,71.7,71.8,72.6,71.2,71.8,72.8,71.8,72.0,72.1,72.1,73.4,0.821917808219178
71.7,71.8,72.6,71.2,71.8,72.8,71.8,72.0,72.1,72.1,73.4,73.0,0.8141112618724559
71.8,72.6,71.2,71.8,72.8,71.8,72.0,72.1,72.1,73.4,73.0,73.7,0.8152173913043479
72.6,71.2,71.8,72.8,71.8,72.0,72.1,72.1,73.4,73.0,73.7,73.6,0.8053691275167785
71.2,71.8,72.8,71.8,72.0,72.1,72.1,73.4,73.0,73.7,73.6,74.5,0.7874015748031495
71.8,72.8,71.8,72.0,72.1,72.1,73.4,73.0,73.7,73.6,74.5,76.2,0.7894736842105263
72.8,71.8,72.0,72.1,72.1,73.4,73.0,73.7,73.6,74.5,76.2,76.0,0.7802340702210663
71.8,72.0,72.1,72.1,73.4,73.0,73.7,73.6,74.5,76.2,76.0,76.9,0.7772020725388601
72.0,72.1,72.1,73.4,73.0,73.7,73.6,74.5,76.2,76.0,76.9,77.2,0.7905138339920948
72.1,72.1,73.4,73.0,73.7,73.6,74.5,76.2,76.0,76.9,77.2,75.9,0.8241758241758241
72.1,73.4,73.0,73.7,73.6,74.5,76.2,76.0,76.9,77.2,75.9,72.8,0.8403361344537814
73.4,73.0,73.7,73.6,74.5,76.2,76.0,76.9,77.2,75.9,72.8,71.4,0.8658008658008658
73.0,73.7,73.6,74.5,76.2,76.0,76.9,77.2,75.9,72.8,71.4,69.3,0.875912408759124
73.7,73.6,74.5,76.2,76.0,76.9,77.2,75.9,72.8,71.4,69.3,68.5,0.8836524300441825
73.6,74.5,76.2,76.0,76.9,77.2,75.9,72.8,71.4,69.3,68.5,67.9,0.847457627118644
74.5,76.2,76.0,76.9,77.2,75.9,72.8,71.4,69.3,68.5,67.9,70.8,0.8391608391608392
76.2,76.0,76.9,77.2,75.9,72.8,71.4,69.3,68.5,67.9,70.8,71.5,0.8733624454148472
76.0,76.9,77.2,75.9,72.8,71.4,69.3,68.5,67.9,70.8,71.5,68.7,0.900900900900901
76.9,77.2,75.9,72.8,71.4,69.3,68.5,67.9,70.8,71.5,68.7,66.6,0.9389671361502347
77.2,75.9,72.8,71.4,69.3,68.5,67.9,70.8,71.5,68.7,66.6,63.9,0.9478672985781992
75.9,72.8,71.4,69.3,68.5,67.9,70.8,71.5,68.7,66.6,63.9,63.3,0.9569377990430621
72.8,71.4,69.3,68.5,67.9,70.8,71.5,68.7,66.6,63.9,63.3,62.7,0.9756097560975611
71.4,69.3,68.5,67.9,70.8,71.5,68.7,66.6,63.9,63.3,62.7,61.5,0.9852216748768473
69.3,68.5,67.9,70.8,71.5,68.7,66.6,63.9,63.3,62.7,61.5,60.9,1.0050251256281406
68.5,67.9,70.8,71.5,68.7,66.6,63.9,63.3,62.7,61.5,60.9,59.7,1.0256410256410258
67.9,70.8,71.5,68.7,66.6,63.9,63.3,62.7,61.5,60.9,59.7,58.5,1.0238907849829353
70.8,71.5,68.7,66.6,63.9,63.3,62.7,61.5,60.9,59.7,58.5,58.6,1.0327022375215145
71.5,68.7,66.6,63.9,63.3,62.7,61.5,60.9,59.7,58.5,58.6,58.1,1.0221465076660987
68.7,66.6,63.9,63.3,62.7,61.5,60.9,59.7,58.5,58.6,58.1,58.7,1.2684989429175475
66.6,63.9,63.3,62.7,61.5,60.9,59.7,58.5,58.6,58.1,58.7,47.3,1.4492753623188406
63.9,63.3,62.7,61.5,60.9,59.7,58.5,58.6,58.1,58.7,47.3,41.4,1.694915254237288
63.3,62.7,61.5,60.9,59.7,58.5,58.6,58.1,58.7,47.3,41.4,35.4,1.910828025477707
62.7,61.5,60.9,59.7,58.5,58.6,58.1,58.7,47.3,41.4,35.4,31.4,2.0477815699658706
61.5,60.9,59.7,58.5,58.6,58.1,58.7,47.3,41.4,35.4,31.4,29.3,2.127659574468085
60.9,59.7,58.5,58.6,58.1,58.7,47.3,41.4,35.4,31.4,29.3,28.2,2.4691358024691357
59.7,58.5,58.6,58.1,58.7,47.3,41.4,35.4,31.4,29.3,28.2,24.3,2.608695652173913
58.5,58.6,58.1,58.7,47.3,41.4,35.4,31.4,29.3,28.2,24.3,23.0,2.7149321266968327
58.6,58.1,58.7,47.3,41.4,35.4,31.4,29.3,28.2,24.3,23.0,22.1,2.575107296137339
58.1,58.7,47.3,41.4,35.4,31.4,29.3,28.2,24.3,23.0,22.1,23.3,1.7647058823529411
58.7,47.3,41.4,35.4,31.4,29.3,28.2,24.3,23.0,22.1,23.3,34.0,1.4742014742014742
47.3,41.4,35.4,31.4,29.3,28.2,24.3,23.0,22.1,23.3,34.0,40.7,1.3215859030837005
41.4,35.4,31.4,29.3,28.2,24.3,23.0,22.1,23.3,34.0,40.7,45.4,1.1278195488721803
35.4,31.4,29.3,28.2,24.3,23.0,22.1,23.3,34.0,40.7,45.4,53.2,1.1049723756906078
31.4,29.3,28.2,24.3,23.0,22.1,23.3,34.0,40.7,45.4,53.2,54.3,1.263157894736842
29.3,28.2,24.3,23.0,22.1,23.3,34.0,40.7,45.4,53.2,54.3,47.5,1.5151515151515151
28.2,24.3,23.0,22.1,23.3,34.0,40.7,45.4,53.2,54.3,47.5,39.6,1.4527845036319613
24.3,23.0,22.1,23.3,34.0,40.7,45.4,53.2,54.3,47.5,39.6,41.3,1.3605442176870748
23.0,22.1,23.3,34.0,40.7,45.4,53.2,54.3,47.5,39.6,41.3,44.1,1.4051522248243558
22.1,23.3,34.0,40.7,45.4,53.2,54.3,47.5,39.6,41.3,44.1,42.7,1.7595307917888563
23.3,34.0,40.7,45.4,53.2,54.3,47.5,39.6,41.3,44.1,42.7,34.1,2.0689655172413794
34.0,40.7,45.4,53.2,54.3,47.5,39.6,41.3,44.1,42.7,34.1,29.0,2.4193548387096775
40.7,45.4,53.2,54.3,47.5,39.6,41.3,44.1,42.7,34.1,29.0,24.8,2.6548672566371683
45.4,53.2,54.3,47.5,39.6,41.3,44.1,42.7,34.1,29.0,24.8,22.6,2.531645569620253
53.2,54.3,47.5,39.6,41.3,44.1,42.7,34.1,29.0,24.8,22.6,23.7,2.247191011235955
54.3,47.5,39.6,41.3,44.1,42.7,34.1,29.0,24.8,22.6,23.7,26.7,2.1660649819494586
47.5,39.6,41.3,44.1,42.7,34.1,29.0,24.8,22.6,23.7,26.7,27.7,1.8518518518518519
39.6,41.3,44.1,42.7,34.1,29.0,24.8,22.6,23.7,26.7,27.7,32.4,2.090592334494773
41.3,44.1,42.7,34.1,29.0,24.8,22.6,23.7,26.7,27.7,32.4,28.7,1.9543973941368078
44.1,42.7,34.1,29.0,24.8,22.6,23.7,26.7,27.7,32.4,28.7,30.7,1.8072289156626504
42.7,34.1,29.0,24.8,22.6,23.7,26.7,27.7,32.4,28.7,30.7,33.2,1.3363028953229399
34.1,29.0,24.8,22.6,23.7,26.7,27.7,32.4,28.7,30.7,33.2,44.9,1.1787819253438114
29.0,24.8,22.6,23.7,26.7,27.7,32.4,28.7,30.7,33.2,44.9,50.9,1.1257035647279552
24.8,22.6,23.7,26.7,27.7,32.4,28.7,30.7,33.2,44.9,50.9,53.3,1.0948905109489053
22.6,23.7,26.7,27.7,32.4,28.7,30.7,33.2,44.9,50.9,53.3,54.8,1.065719360568384
23.7,26.7,27.7,32.4,28.7,30.7,33.2,44.9,50.9,53.3,54.8,56.3,1.0398613518197573
26.7,27.7,32.4,28.7,30.7,33.2,44.9,50.9,53.3,54.8,56.3,57.7,0.9966777408637872
27.7,32.4,28.7,30.7,33.2,44.9,50.9,53.3,54.8,56.3,57.7,60.2,0.9478672985781992
32.4,28.7,30.7,33.2,44.9,50.9,53.3,54.8,56.3,57.7,60.2,63.3,0.9077155824508322
28.7,30.7,33.2,44.9,50.9,53.3,54.8,56.3,57.7,60.2,63.3,66.1,0.8683068017366137
30.7,33.2,44.9,50.9,53.3,54.8,56.3,57.7,60.2,63.3,66.1,69.1,0.8771929824561403
33.2,44.9,50.9,53.3,54.8,56.3,57.7,60.2,63.3,66.1,69.1,68.4,0.8733624454148472
44.9,50.9,53.3,54.8,56.3,57.7,60.2,63.3,66.1,69.1,68.4,68.7,0.8571428571428571
50.9,53.3,54.8,56.3,57.7,60.2,63.3,66.1,69.1,68.4,68.7,70.0,0.8695652173913043
53.3,54.8,56.3,57.7,60.2,63.3,66.1,69.1,68.4,68.7,70.0,69.0,0.8836524300441825
54.8,56.3,57.7,60.2,63.3,66.1,69.1,68.4,68.7,70.0,69.0,67.9,0.8797653958944281
56.3,57.7,60.2,63.3,66.1,69.1,68.4,68.7,70.0,69.0,67.9,68.2,0.888888888888889
57.7,60.2,63.3,66.1,69.1,68.4,68.7,70.0,69.0,67.9,68.2,67.5,0.8849557522123894
60.2,63.3,66.1,69.1,68.4,68.7,70.0,69.0,67.9,68.2,67.5,67.8,0.8862629246676513
63.3,66.1,69.1,68.4,68.7,70.0,69.0,67.9,68.2,67.5,67.8,67.7,0.8875739644970415
66.1,69.1,68.4,68.7,70.0,69.0,67.9,68.2,67.5,67.8,67.7,67.6,0.8941877794336812
69.1,68.4,68.7,70.0,69.0,67.9,68.2,67.5,67.8,67.7,67.6,67.1,0.900900900900901
68.4,68.7,70.0,69.0,67.9,68.2,67.5,67.8,67.7,67.6,67.1,66.6,0.8968609865470851
68.7,70.0,69.0,67.9,68.2,67.5,67.8,67.7,67.6,67.1,66.6,66.9,0.888888888888889
70.0,69.0,67.9,68.2,67.5,67.8,67.7,67.6,67.1,66.6,66.9,67.5,0.8695652173913043
69.0,67.9,68.2,67.5,67.8,67.7,67.6,67.1,66.6,66.9,67.5,69.0,0.8746355685131196
67.9,68.2,67.5,67.8,67.7,67.6,67.1,66.6,66.9,67.5,69.0,68.6,0.888888888888889
68.2,67.5,67.8,67.7,67.6,67.1,66.6,66.9,67.5,69.0,68.6,67.5,0.890207715133531
67.5,67.8,67.7,67.6,67.1,66.6,66.9,67.5,69.0,68.6,67.5,67.4,0.8797653958944281
67.8,67.7,67.6,67.1,66.6,66.9,67.5,69.0,68.6,67.5,67.4,68.2,0.888888888888889
67.7,67.6,67.1,66.6,66.9,67.5,69.0,68.6,67.5,67.4,68.2,67.5,0.8941877794336812
67.6,67.1,66.6,66.9,67.5,69.0,68.6,67.5,67.4,68.2,67.5,67.1,0.8968609865470851
67.1,66.6,66.9,67.5,69.0,68.6,67.5,67.4,68.2,67.5,67.1,66.9,0.900900900900901
66.6,66.9,67.5,69.0,68.6,67.5,67.4,68.2,67.5,67.1,66.9,66.6,0.8982035928143712
66.9,67.5,69.0,68.6,67.5,67.4,68.2,67.5,67.1,66.9,66.6,66.8,0.890207715133531
67.5,69.0,68.6,67.5,67.4,68.2,67.5,67.1,66.9,66.6,66.8,67.4,0.8862629246676513
69.0,68.6,67.5,67.4,68.2,67.5,67.1,66.9,66.6,66.8,67.4,67.7,0.8645533141210374
68.6,67.5,67.4,68.2,67.5,67.1,66.9,66.6,66.8,67.4,67.7,69.4,0.8797653958944281
67.5,67.4,68.2,67.5,67.1,66.9,66.6,66.8,67.4,67.7,69.4,68.2,0.872093023255814
67.4,68.2,67.5,67.1,66.9,66.6,66.8,67.4,67.7,69.4,68.2,68.8,0.860832137733142
68.2,67.5,67.1,66.9,66.6,66.8,67.4,67.7,69.4,68.2,68.8,69.7,0.8633093525179857
67.5,67.1,66.9,66.6,66.8,67.4,67.7,69.4,68.2,68.8,69.7,69.5,0.8658008658008658
67.1,66.9,66.6,66.8,67.4,67.7,69.4,68.2,68.8,69.7,69.5,69.3,0.8633093525179857
66.9,66.6,66.8,67.4,67.7,69.4,68.2,68.8,69.7,69.5,69.3,69.5,0.8670520231213873
66.6,66.8,67.4,67.7,69.4,68.2,68.8,69.7,69.5,69.3,69.5,69.2,0.8595988538681949
66.8,67.4,67.7,69.4,68.2,68.8,69.7,69.5,69.3,69.5,69.2,69.8,0.8784773060029283
67.4,67.7,69.4,68.2,68.8,69.7,69.5,69.3,69.5,69.2,69.8,68.3,0.8695652173913043
67.7,69.4,68.2,68.8,69.7,69.5,69.3,69.5,69.2,69.8,68.3,69.0,0.8836524300441825
69.4,68.2,68.8,69.7,69.5,69.3,69.5,69.2,69.8,68.3,69.0,67.9,0.8670520231213873
68.2,68.8,69.7,69.5,69.3,69.5,69.2,69.8,68.3,69.0,67.9,69.2,0.8771929824561403
68.8,69.7,69.5,69.3,69.5,69.2,69.8,68.3,69.0,67.9,69.2,68.4,0.8438818565400844
69.7,69.5,69.3,69.5,69.2,69.8,68.3,69.0,67.9,69.2,68.4,71.1,0.8670520231213873
69.5,69.3,69.5,69.2,69.8,68.3,69.0,67.9,69.2,68.4,71.1,69.2,0.8534850640113798
69.3,69.5,69.2,69.8,68.3,69.0,67.9,69.2,68.4,71.1,69.2,70.3,0.875912408759124
69.5,69.2,69.8,68.3,69.0,67.9,69.2,68.4,71.1,69.2,70.3,68.5,0.8797653958944281
69.2,69.8,68.3,69.0,67.9,69.2,68.4,71.1,69.2,70.3,68.5,68.2,0.8583690987124463
69.8,68.3,69.0,67.9,69.2,68.4,71.1,69.2,70.3,68.5,68.2,69.9,0.8683068017366137
68.3,69.0,67.9,69.2,68.4,71.1,69.2,70.3,68.5,68.2,69.9,69.1,0.8849557522123894
69.0,67.9,69.2,68.4,71.1,69.2,70.3,68.5,68.2,69.9,69.1,67.8,0.8708272859216255
67.9,69.2,68.4,71.1,69.2,70.3,68.5,68.2,69.9,69.1,67.8,68.9,0.860832137733142
69.2,68.4,71.1,69.2,70.3,68.5,68.2,69.9,69.1,67.8,68.9,69.7,0.872093023255814
68.4,71.1,69.2,70.3,68.5,68.2,69.9,69.1,67.8,68.9,69.7,68.8,0.890207715133531
71.1,69.2,70.3,68.5,68.2,69.9,69.1,67.8,68.9,69.7,68.8,67.4,0.8547008547008548
69.2,70.3,68.5,68.2,69.9,69.1,67.8,68.9,69.7,68.8,67.4,70.2,0.8620689655172414
70.3,68.5,68.2,69.9,69.1,67.8,68.9,69.7,68.8,67.4,70.2,69.6,0.890207715133531
68.5,68.2,69.9,69.1,67.8,68.9,69.7,68.8,67.4,70.2,69.6,67.4,0.9049773755656109
68.2,69.9,69.1,67.8,68.9,69.7,68.8,67.4,70.2,69.6,67.4,66.3,0.881057268722467
69.9,69.1,67.8,68.9,69.7,68.8,67.4,70.2,69.6,67.4,66.3,68.1,0.8849557522123894
69.1,67.8,68.9,69.7,68.8,67.4,70.2,69.6,67.4,66.3,68.1,67.8,0.8733624454148472
67.8,68.9,69.7,68.8,67.4,70.2,69.6,67.4,66.3,68.1,67.8,68.7,0.875912408759124
68.9,69.7,68.8,67.4,70.2,69.6,67.4,66.3,68.1,67.8,68.7,68.5,0.8708272859216255
69.7,68.8,67.4,70.2,69.6,67.4,66.3,68.1,67.8,68.7,68.5,68.9,0.8658008658008658
68.8,67.4,70.2,69.6,67.4,66.3,68.1,67.8,68.7,68.5,68.9,69.3,0.8733624454148472
67.4,70.2,69.6,67.4,66.3,68.1,67.8,68.7,68.5,68.9,69.3,68.7,0.872093023255814
70.2,69.6,67.4,66.3,68.1,67.8,68.7,68.5,68.9,69.3,68.7,68.8,0.84985835694051
69.6,67.4,66.3,68.1,67.8,68.7,68.5,68.9,69.3,68.7,68.8,70.6,0.8379888268156425
67.4,66.3,68.1,67.8,68.7,68.5,68.9,69.3,68.7,68.8,70.6,71.6,0.841514726507714
66.3,68.1,67.8,68.7,68.5,68.9,69.3,68.7,68.8,70.6,71.6,71.3,0.8368200836820083
68.1,67.8,68.7,68.5,68.9,69.3,68.7,68.8,70.6,71.6,71.3,71.7,0.8391608391608392
67.8,68.7,68.5,68.9,69.3,68.7,68.8,70.6,71.6,71.3,71.7,71.5,0.8426966292134831
68.7,68.5,68.9,69.3,68.7,68.8,70.6,71.6,71.3,71.7,71.5,71.2,0.8534850640113798
68.5,68.9,69.3,68.7,68.8,70.6,71.6,71.3,71.7,71.5,71.2,70.3,0.8450704225352113
68.9,69.3,68.7,68.8,70.6,71.6,71.3,71.7,71.5,71.2,70.3,71.0,0.8438818565400844
69.3,68.7,68.8,70.6,71.6,71.3,71.7,71.5,71.2,70.3,71.0,71.1,0.8462623413258109
68.7,68.8,70.6,71.6,71.3,71.7,71.5,71.2,70.3,71.0,71.1,70.9,0.8547008547008548
68.8,70.6,71.6,71.3,71.7,71.5,71.2,70.3,71.0,71.1,70.9,70.2,0.8583690987124463
70.6,71.6,71.3,71.7,71.5,71.2,70.3,71.0,71.1,70.9,70.2,69.9,0.860832137733142
71.6,71.3,71.7,71.5,71.2,70.3,71.0,71.1,70.9,70.2,69.9,69.7,0.847457627118644
71.3,71.7,71.5,71.2,70.3,71.0,71.1,70.9,70.2,69.9,69.7,70.8,0.8426966292134831
71.7,71.5,71.2,70.3,71.0,71.1,70.9,70.2,69.9,69.7,70.8,71.2,0.8310249307479224
71.5,71.2,70.3,71.0,71.1,70.9,70.2,69.9,69.7,70.8,71.2,72.2,0.8344923504867872
71.2,70.3,71.0,71.1,70.9,70.2,69.9,69.7,70.8,71.2,72.2,71.9,0.8264462809917356
70.3,71.0,71.1,70.9,70.2,69.9,69.7,70.8,71.2,72.2,71.9,72.6,0.8344923504867872
71.0,71.1,70.9,70.2,69.9,69.7,70.8,71.2,72.2,71.9,72.6,71.9,0.8298755186721992
71.1,70.9,70.2,69.9,69.7,70.8,71.2,72.2,71.9,72.6,71.9,72.3,0.8264462809917356
70.9,70.2,69.9,69.7,70.8,71.2,72.2,71.9,72.6,71.9,72.3,72.6,0.8310249307479224
70.2,69.9,69.7,70.8,71.2,72.2,71.9,72.6,71.9,72.3,72.6,72.2,0.8275862068965517
69.9,69.7,70.8,71.2,72.2,71.9,72.6,71.9,72.3,72.6,72.2,72.5,0.8333333333333333
69.7,70.8,71.2,72.2,71.9,72.6,71.9,72.3,72.6,72.2,72.5,72.0,0.8486562942008486
70.8,71.2,72.2,71.9,72.6,71.9,72.3,72.6,72.2,72.5,72.0,70.7,0.84985835694051
71.2,72.2,71.9,72.6,71.9,72.3,72.6,72.2,72.5,72.0,70.7,70.6,0.8462623413258109
72.2,71.9,72.6,71.9,72.3,72.6,72.2,72.5,72.0,70.7,70.6,70.9,0.8486562942008486
71.9,72.6,71.9,72.3,72.6,72.2,72.5,72.0,70.7,70.6,70.9,70.7,0.841514726507714
72.6,71.9,72.3,72.6,72.2,72.5,72.0,70.7,70.6,70.9,70.7,71.3,0.8403361344537814
71.9,72.3,72.6,72.2,72.5,72.0,70.7,70.6,70.9,70.7,71.3,71.4,0.8379888268156425
72.3,72.6,72.2,72.5,72.0,70.7,70.6,70.9,70.7,71.3,71.4,71.6,0.841514726507714
72.6,72.2,72.5,72.0,70.7,70.6,70.9,70.7,71.3,71.4,71.6,71.3,0.8426966292134831
72.2,72.5,72.0,70.7,70.6,70.9,70.7,71.3,71.4,71.6,71.3,71.2,0.8403361344537814
72.5,72.0,70.7,70.6,70.9,70.7,71.3,71.4,71.6,71.3,71.2,71.4,0.84985835694051
72.0,70.7,70.6,70.9,70.7,71.3,71.4,71.6,71.3,71.2,71.4,70.6,0.8426966292134831
70.7,70.6,70.9,70.7,71.3,71.4,71.6,71.3,71.2,71.4,70.6,71.2,0.84985835694051
70.6,70.9,70.7,71.3,71.4,71.6,71.3,71.2,71.4,70.6,71.2,70.6,0.860832137733142
70.9,70.7,71.3,71.4,71.6,71.3,71.2,71.4,70.6,71.2,70.6,69.7,0.841514726507714
70.7,71.3,71.4,71.6,71.3,71.2,71.4,70.6,71.2,70.6,69.7,71.3,0.8152173913043479
71.3,71.4,71.6,71.3,71.2,71.4,70.6,71.2,70.6,69.7,71.3,73.6,0.8163265306122449
71.4,71.6,71.3,71.2,71.4,70.6,71.2,70.6,69.7,71.3,73.6,73.5,0.8310249307479224
71.6,71.3,71.2,71.4,70.6,71.2,70.6,69.7,71.3,73.6,73.5,72.2,0.819672131147541
71.3,71.2,71.4,70.6,71.2,70.6,69.7,71.3,73.6,73.5,72.2,73.2,0.8163265306122449
71.2,71.4,70.6,71.2,70.6,69.7,71.3,73.6,73.5,72.2,73.2,73.5,0.8185538881309686
71.4,70.6,71.2,70.6,69.7,71.3,73.6,73.5,72.2,73.2,73.5,73.3,0.8264462809917356
70.6,71.2,70.6,69.7,71.3,73.6,73.5,72.2,73.2,73.5,73.3,72.6,0.8356545961002786
71.2,70.6,69.7,71.3,73.6,73.5,72.2,73.2,73.5,73.3,72.6,71.8,0.8241758241758241
70.6,69.7,71.3,73.6,73.5,72.2,73.2,73.5,73.3,72.6,71.8,72.8,0.8275862068965517
69.7,71.3,73.6,73.5,72.2,73.2,73.5,73.3,72.6,71.8,72.8,72.5,0.8403361344537814
71.3,73.6,73.5,72.2,73.2,73.5,73.3,72.6,71.8,72.8,72.5,71.4,0.8379888268156425
73.6,73.5,72.2,73.2,73.5,73.3,72.6,71.8,72.8,72.5,71.4,71.6,0.8310249307479224
73.5,72.2,73.2,73.5,73.3,72.6,71.8,72.8,72.5,71.4,71.6,72.2,0.8333333333333333
72.2,73.2,73.5,73.3,72.6,71.8,72.8,72.5,71.4,71.6,72.2,72.0,0.8344923504867872
73.2,73.5,73.3,72.6,71.8,72.8,72.5,71.4,71.6,72.2,72.0,71.9,0.8391608391608392
73.5,73.3,72.6,71.8,72.8,72.5,71.4,71.6,72.2,72.0,71.9,71.5,0.8321775312066575
73.3,72.6,71.8,72.8,72.5,71.4,71.6,72.2,72.0,71.9,71.5,72.1,0.8356545961002786
72.6,71.8,72.8,72.5,71.4,71.6,72.2,72.0,71.9,71.5,72.1,71.8,0.8547008547008548
71.8,72.8,72.5,71.4,71.6,72.2,72.0,71.9,71.5,72.1,71.8,70.2,0.851063829787234
72.8,72.5,71.4,71.6,72.2,72.0,71.9,71.5,72.1,71.8,70.2,70.5,0.8522727272727273
72.5,71.4,71.6,72.2,72.0,71.9,71.5,72.1,71.8,70.2,70.5,70.4,0.8486562942008486
71.4,71.6,72.2,72.0,71.9,71.5,72.1,71.8,70.2,70.5,70.4,70.7,0.8275862068965517
71.6,72.2,72.0,71.9,71.5,72.1,71.8,70.2,70.5,70.4,70.7,72.5,0.8356545961002786
72.2,72.0,71.9,71.5,72.1,71.8,70.2,70.5,70.4,70.7,72.5,71.8,0.8368200836820083
72.0,71.9,71.5,72.1,71.8,70.2,70.5,70.4,70.7,72.5,71.8,71.7,0.8310249307479224
